PMID,Year,DOI,PMC,Title
24606849,2014,10.1016/j.ijrobp.2013.12.028,PMC4028157,Five fractions of radiation therapy followed by 4 cycles of FOLFOX chemotherapy as preoperative treatment for rectal cancer.
34562744,2021,10.1016/j.ejrad.2021.109963,,Diffusion kurtosis imaging-derived histogram metrics for prediction of resistance to neoadjuvant chemoradiotherapy in rectal adenocarcinoma: Preliminary findings.
17870428,2007,10.1016/j.clon.2007.07.013,,Whither papillon? Future directions for contact radiotherapy in rectal cancer.
32030912,2021,10.1111/ajco.13305,,Addition of short course radiotherapy in newly diagnosed locally advanced rectal cancers with distant metastasis.
20656849,2010,10.1148/radiol.100471,,Diffusion-weighted MR imaging for early detection of tumor histopathologic downstaging in rectal carcinoma after chemotherapy and radiation therapy.
23801777,2013,10.1148/radiol.13122833,,Patients who undergo preoperative chemoradiotherapy for locally advanced rectal cancer restaged by using diagnostic MR imaging: a systematic review and meta-analysis.
19391334,2009,,,[Integrated multidisciplinary treatment of colorectal neoplasms].
30810343,2019,10.1259/bjr.20181006,PMC6580918,Anal cancer chemoradiotherapy outcome prediction using (18)F-fluorodeoxyglucose positron emission tomography and clinicopathological factors.
20603854,2010,10.1002/bjs.7116,,Magnetic resonance imaging-detected lymph nodes close to the mesorectal fascia are rarely a cause of margin involvement after total mesorectal excision.
30166862,2018,10.3748/wjg.v24.i32.3671,PMC6113723,Vascular anatomy of inferior mesenteric artery in laparoscopic radical resection with the preservation of left colic artery for rectal cancer.
16314698,2005,10.1097/01.rmr.0000179461.55234.7d,,Magnetic resonance imaging of the gastrointestinal tract.
26945377,2016,10.1097/MD.0000000000002889,PMC4782861,Recognition of Anterior Peritoneal Reflections and Their Relationship With Rectal Tumors Using Rectal Magnetic Resonance Imaging.
15541284,2004,10.1016/j.jim.2004.07.009,,A new immunofluorostaining method using red fluorescence of PerCP on formalin-fixed paraffin-embedded tissues.
18165939,2008,10.1002/bjs.6061,,The incidence of lateral pelvic side-wall nodal involvement in low rectal cancer may be similar in Japan and the West.
19160364,2009,10.1002/bjs.6464,,Composite abdominosacral resection for recurrent rectal cancer.
20601343,2010,,,Assessment of metabolic response to pre-operative treatment of rectal cancer.
26972655,2016,10.1016/j.ijrobp.2015.12.017,,Automated and Semiautomated Segmentation of Rectal Tumor Volumes on Diffusion-Weighted MRI: Can It Replace Manual Volumetry?
25270363,2015,10.1002/jso.23792,,ALDH1 is a prognostic factor for patients treated with neoadjuvant chemoradiotherapy and radical resection for stage III rectal cancer.
27673438,2017,10.1111/codi.13535,,Adjuvant chemotherapy may improve disease-free survival in patients with rectal cancer positive for MRI-detected extramural venous invasion following chemoradiation.
32522084,2020,10.1089/lap.2020.0093,,Short Term Postoperative and Oncological Outcomes of Two-Dimensional Versus Three-Dimensional Laparoscopic Transanal Total Mesorectal Excision of Rectal Cancer.
26663419,2016,10.1111/codi.13232,,Management approach and surgical strategies for retrorectal tumours: a systematic review.
19773672,2009,10.1097/MNM.0b013e328330294d,,Detection of colorectal cancer using ¹⁸F-FLT PET: comparison with ¹⁸F-FDG PET.
27762654,2016,10.1080/0284186X.2016.1235797,,Effect of increasing radiation dose on pathologic complete response in rectal cancer patients treated with neoadjuvant chemoradiation therapy.
10997424,2000,10.1007/s003300000372,,Local recurrence of rectal cancer: MR imaging before and after oral superparamagnetic particles vs contrast-enhanced computed tomography.
24762502,2014,10.4103/0973-1482.131465,,Influence of the intravenous contrast media on treatment planning dose calculations of lower esophageal and rectal cancers.
34051043,2021,10.1111/codi.15760,PMC8519080,Poor response at restaging MRI and high incomplete resection rates of locally advanced mucinous rectal cancer after chemoradiation therapy.
31051972,2014,10.1016/j.jmir.2014.03.093,,Evaluating QUANTEC Small Bowel Dose-Volume Guidelines for Rectal Cancer Patients Treated Using a Couch Top Inclined Belly Board.
30006428,2018,10.6004/jnccn.2018.0060,PMC10181270,"Anal Carcinoma, Version 2.2018, NCCN Clinical Practice Guidelines in Oncology."
17967848,2008,10.1259/bjr/19492531,,Accuracy of CT prediction of poor prognostic features in colonic cancer.
29075856,2017,10.1007/s00280-017-3442-2,,The potential usefulness of the Response Index in positron emission tomography assessing the therapeutic effect of pre-operative chemotherapy for advanced colorectal cancer.
24043578,2014,10.1007/s10151-013-1048-1,,Safety and factors contributing to the difficulty of laparoscopic surgery for rectal cancer treated with preoperative chemoradiotherapy.
27275372,2016,10.1007/s13139-015-0350-4,PMC4870456,Primary Rectal Adenocarcinoma Metastasizing to Bilateral Breasts - a Rare Case Demonstrated by (18) F-FDG PET/CT.
24646719,2014,10.1016/j.ejrad.2014.02.007,,Rectal tumour volume (GTV) delineation using T2-weighted and diffusion-weighted MRI: Implications for radiotherapy planning.
26638828,2016,10.1111/codi.13226,,High subcortical sacrectomy: a novel approach to facilitate complete resection of locally advanced and recurrent rectal cancer with high (S1-S2) sacral extension.
26715111,2016,10.1002/jmri.25137,,Correlation of standard diffusion-weighted imaging and diffusion kurtosis imaging with distant metastases of rectal carcinoma.
12483379,2003,10.1007/s00261-001-0127-3,,Gadolinium-enhanced MRI with dynamic evaluation in diagnosing the local recurrence of rectal cancer.
34660266,2021,10.3389/fonc.2021.695726,PMC8515850,One to Two Cycles of Consolidation Chemotherapy With Capecitabine After Neoadjuvant Chemoradiotherapy Does Not Benefit Low-Risk Patients With Locally Advanced Middle-Low Rectal Cancer.
16555255,2006,10.1002/bjs.5417,,Radiological findings do not support lateral residual tumour as a major cause of local recurrence of rectal cancer (Br J Surg 2006; 93: 113-119).
29720197,2018,10.1186/s13014-018-1035-9,PMC5930791,The prognostic role of hemoglobin levels in patients undergoing concurrent chemo-radiation for anal cancer.
27815805,2016,10.1007/s12032-016-0852-7,,Lumbar-sacral bone marrow dose modeling for acute hematological toxicity in anal cancer patients treated with concurrent chemo-radiation.
12527054,2003,10.1016/s0360-3016(02)04144-5,,Clinical use of the hyperthermia treatment planning system HyperPlan to predict effectiveness and toxicity.
27873100,2017,10.1245/s10434-016-5684-3,PMC5374176,The Pretreatment Systemic Inflammatory Response is an Important Determinant of Poor Pathologic Response for Patients Undergoing Neoadjuvant Therapy for Rectal Cancer.
18497508,2008,10.1159/000122589,,Preoperative staging of rectal tumors: what is the most optimal staging method?
17805938,2007,10.1007/s11605-007-0271-3,,Local excision for ypT2 rectal cancer--much ado about something.
19928065,2009,10.1118/1.3213099,,A region growing method for tumor volume segmentation on PET images for rectal and anal cancer patients.
34386458,2021,10.4174/astr.2021.101.2.93,PMC8331553,Oncologic comparison between nonradical management and total mesorectal excision in good responders after chemoradiotherapy in patients with mid-to-low rectal cancer.
32342670,2020,10.1002/bjs5.50292,PMC7397373,Prediction of surgical difficulty in minimally invasive surgery for rectal cancer by use of MRI pelvimetry.
26132363,2015,10.1001/jamasurg.2015.1525,,Association of Radial Margin Positivity With Colon Cancer.
28643316,2017,,,[Endoscopic metallic stent followed by elective laparoscopic surgery for malignant colorectal obstruction].
27260329,2016,10.1016/j.dld.2016.05.012,,"Non-surgical management of rectal cancer. Series of 68 cases, long follow up in two leading centres in Argentina."
25735444,2015,10.1111/codi.12933,,Rectal cancer threatening or affecting the prostatic plane: is partial prostatectomy oncologically adequate? Results of a multicentre retrospective study.
23436074,2013,10.1007/s00259-013-2367-1,,The emerging role of FDG PET/CT in rectal cancer management: is it time to use the technique for early prognostication?
12657384,2003,10.1016/s0002-9610(02)01405-8,,Comparison between endorectal coil and pelvic phased-array coil magnetic resonance imaging in patients with anorectal tumor.
15865032,2005,10.1007/3-540-27449-9_19,,Evacuation of neorectal reservoirs after TME.
24484935,2014,10.1186/1477-7819-12-26,PMC3912933,The role of 18F-fluorodeoxyglucose positron emission tomography/computed tomography in the primary staging of rectal cancer.
21160584,2010,10.4253/wjge.v2.i10.344,PMC2998819,Evaluating long-term attachment of two different endoclips in the human gastrointestinal tract.
24978328,2014,10.1097/RLU.0000000000000481,,Correlation between PET/CT parameters and KRAS expression in colorectal cancer.
24159403,2013,10.1155/2013/794642,PMC3789283,Multifocal extranodal involvement of diffuse large B-cell lymphoma.
19641928,2009,10.1007/s00384-009-0771-6,,Curved cutter stapler vs. linear stapler in rectal cancer surgery: a pilot prospective randomized study.
26919464,2016,10.1002/jmri.25195,,"MRI In rectal cancer: Correlations between MRI features and molecular markers Ki-67, HIF-1α, and VEGF."
25731357,2014,,,Mucinous adenocarcinoma associated with a chronic perianal fistula - a review of cases from a single institution.
28277103,2017,10.1080/14737140.2017.1288104,,Hematologic toxicity in anal cancer patients during combined chemo-radiation: a radiation oncologist perspective.
31668203,2019,10.1016/j.hoc.2019.08.011,,Modern Brachytherapy.
29682713,2018,,,[Risk factors of anastomotic leakage after anterior resection for rectal cancer and the diagnostic value of computed tomography signs in anastomotic leakage].
31701309,2019,10.1007/s10916-019-1464-5,,Prediction of Clinical Pathologic Prognostic Factors for Rectal Adenocarcinoma: Volumetric Texture Analysis Based on Apparent Diffusion Coefficient Maps.
15657650,2004,10.1007/s10350-004-0713-x,,Preoperative chemoradiotherapy and total mesorectal excision surgery for locally advanced rectal cancer: correlation with rectal cancer regression grade.
29927331,2018,10.2214/AJR.17.18980,,Low- Versus High-Risk Rectal Cancer Based on MRI Features: Outcomes in Patients Treated Without Neoadjuvant Chemoradiotherapy.
28874205,2017,10.1186/s13014-017-0883-z,PMC5585969,Target volume delineation of anal cancer based on magnetic resonance imaging or positron emission tomography.
18077538,2008,10.2967/jnumed.107.045864,,Comparison of integrin alphaVbeta3 expression and glucose metabolism in primary and metastatic lesions in cancer patients: a PET study using 18F-galacto-RGD and 18F-FDG.
26711129,2016,10.1007/s00595-015-1297-x,,(18)F-Fluorodeoxyglucose positron emission tomography ((18)F-FDG PET) for the early detection of response to neoadjuvant chemotherapy for locally advanced rectal cancer.
16208175,2005,10.1097/01.mnm.0000184997.35461.b8,,Radio-guided sentinel node detection during the surgical treatment of rectal cancer.
26541864,2016,10.1007/s00268-015-3299-7,,Prediction of Lateral Pelvic Lymph-Node Metastasis in Low Rectal Cancer by Magnetic Resonance Imaging.
32152823,2021,10.1007/s12029-020-00393-0,,Optimal Radiotherapy Dose in Anal Cancer: Trends in Prescription Dose and Association with Survival.
29658682,2019,10.23736/S0026-4733.18.07755-6,,"Sphincter-saving proctectomy for rectal cancer with NO COIL® transanal tube and without ostoma. Clinical outcomes, cost effectiveness and quality of life in the elderly."
26078794,2015,10.7150/jca.11738,PMC4466413,Tumor Volume Reduction Rate Predicts Pathologic Tumor Response of Locally Advanced Rectal Cancer Treated with Neoadjuvant Chemotherapy alone: Results from a Prospective Trial.
28426108,2017,10.1093/annonc/mdw616,,MRI assessment and outcomes in patients receiving neoadjuvant chemotherapy only for primary rectal cancer: long-term results from the GEMCAD 0801 trial.
23832319,2013,10.1007/s00330-013-2956-1,,Locally advanced rectal cancer: is diffusion weighted MRI helpful for the identification of complete responders (ypT0N0) after neoadjuvant chemoradiation therapy?
25889149,2015,10.1186/s13014-015-0360-5,PMC4353448,CAPIRI-IMRT: a phase II study of concurrent capecitabine and irinotecan with intensity-modulated radiation therapy for the treatment of recurrent rectal cancer.
34475997,2021,10.7150/jca.57926,PMC8408126,(18)F-FDG PET/CT metabolic parameters correlate with EIF2S2 expression status in colorectal cancer.
31490833,2019,10.1097/DCR.0000000000001449,,Precise Three-Dimensional Morphology of the Male Anterior Anorectum Reconstructed From Large Serial Histologic Sections: A Cadaveric Study.
26797525,2016,10.3322/caac.21336,,"Cancer screening in the United States, 2016: A review of current American Cancer Society guidelines and current issues in cancer screening."
33590632,2021,10.1111/ans.16466,,Staging rectal cancer in 2020.
33264638,2021,10.1016/j.radonc.2020.11.027,PMC8050018,"Multicentre, deep learning, synthetic-CT generation for ano-rectal MR-only radiotherapy treatment planning."
12661247,2002,,,[Ilio-pelvic lymphatic dissection in the rectal cancer].
26223668,2015,10.1007/s00104-015-0062-4,,[Lymph node dissection after primary surgery and neoadjuvant radiochemotherapy of rectal cancer. Interim analysis of a multicenter prospective observational study (OCUM)].
17785976,2007,10.1159/000107713,,Routine use of gastrograffin enema prior to the reversal of a loop ileostomy.
32106682,2020,10.1177/0284185120906663,PMC7653401,Rectal cancer staging using MRI: adherence in reporting to evidence-based practice.
34584334,2021,10.5455/aim.2021.29.113-117,PMC8443141,MRI Evaluation of Extramural Venous Invasion (EMVI) with Rectal Carcinoma Using High Resolution T2 and Combination of High Resolution T2 and Contrast Enhanced T1 Weighted Imaging.
10661338,2000,10.1016/s0360-3016(99)00411-3,,Preoperative radiochemotherapy in rectal cancer: long-term results of a phase II trial.
26497495,2015,10.1186/s12885-015-1632-z,PMC4619249,"Organ Preservation in Rectal Adenocarcinoma: a phase II randomized controlled trial evaluating 3-year disease-free survival in patients with locally advanced rectal cancer treated with chemoradiation plus induction or consolidation chemotherapy, and total mesorectal excision or nonoperative management."
18956704,2008,,,[CT guided 125I seeds implantation in treatment of local recurrent rectal cancer after surgery resection: analysis of 21 cases].
18424814,2008,10.1093/jjco/hyn032,,Preoperative diagnosis of lymph node metastases of colorectal cancer by FDG-PET/CT.
20381798,2010,10.1016/j.gie.2010.01.040,,Endoscopic submucosal dissection for treatment of rectal carcinoid tumors.
24629807,2013,,PMC3926475,Treatment of lateral pelvic nodes metastases from rectal cancer: the future prospective.
29949150,2018,10.26355/eurrev_201806_15257,,Evaluation of magnetic resonance imaging in staging of rectal cancer and its relationship with P16 expression.
33379270,2020,10.3390/jcm10010072,PMC7795301,Initial Experience with the Safe Implementation of Transanal Total Mesorectal Excision (TaTME) as a Standardized Procedure for Low Rectal Cancer.
27452756,2016,,,[Analysis of metastatic patterns after curative colorectal cancer surgery based on primary tumor location].
18453023,2008,10.1016/j.radonc.2008.04.003,,Assessing the impact of FDG-PET in the management of anal cancer.
31829424,2020,10.1093/jjco/hyz192,,Relationship between anastomotic leakage and CT value of the mesorectum in laparoscopic anterior resection for rectal cancer.
32976875,2021,10.1016/j.radonc.2020.09.024,,Online adaptive MR-guided radiotherapy for rectal cancer; feasibility of the workflow on a 1.5T MR-linac: clinical implementation and initial experience.
22143991,2012,10.1055/s-0030-1256875,,"Double-balloon endoscopy versus magnet-imaging enhanced colonoscopy for difficult colonoscopies, a randomized study."
17714925,2007,10.1016/j.clon.2007.07.006,,High dose rate endorectal brachytherapy as a neoadjuvant treatment for patients with resectable rectal cancer.
32793726,2020,10.21037/atm-20-5102,PMC7396747,Quantitative CT measurement of left colonic and pelvic mesenteric adipose volume in radiation proctitis.
33300090,2020,10.1186/s40792-020-01090-7,PMC7726059,Breast metastasis from pelvic high-grade serous adenocarcinoma: a report of two cases.
30844344,2019,10.1148/rg.2019190005,,"Invited Commentary on ""MRI Evaluation of the Response of Rectal Cancer to Neoadjuvant Chemoradiation Therapy""."
30887373,2019,10.1245/s10434-019-07300-3,PMC6510882,Radiomics-Based Pretherapeutic Prediction of Non-response to Neoadjuvant Therapy in Locally Advanced Rectal Cancer.
11760541,2001,,,[Staging of rectal cancer by means of MRI. Experiences with the first twenty-five patients].
32557898,2020,10.1002/jmri.27265,,"Editorial for ""Comparative Analysis of Amide Proton Transfer MRI and Diffusion-Weighted Imaging in Assessing p53 and Ki-67 Expression of Rectal Adenocarcinoma""."
27602923,2016,10.1097/DCR.0000000000000667,,Magnetic Resonance Tumor Regression Grade and Residual Mucosal Abnormality as Predictors for Pathological Complete Response in Rectal Cancer Postneoadjuvant Chemoradiotherapy.
31740195,2020,10.1016/j.mri.2019.11.009,,Constraints in estimating the proton density fat fraction.
12147376,2002,10.1016/S0140-6736(02)09520-X,,Diffusion MRI for prediction of response of rectal cancer to chemoradiation.
21509631,2011,10.1245/s10434-011-1704-5,,MRI-based indications for neoadjuvant radiochemotherapy in rectal carcinoma: interim results of a prospective multicenter observational study.
28470395,2017,10.1007/s00270-017-1657-6,PMC5581368,Irreversible Electroporation to Treat Malignant Tumor Recurrences Within the Pelvic Cavity: A Case Series.
16306635,2005,10.1259/bjr/25335482,,Surgical management of rectal cancer: a multidisciplinary approach to technical and technological advances.
19783415,2009,10.1016/j.clon.2009.08.009,,Optimising the timing of surgery using serial magnetic resonance imaging after long-course chemoradiotherapy for locally advanced rectal cancer.
20173478,2010,10.1007/DCR.0b013e3181c5321e,,Can CT replace MRI in preoperative assessment of the circumferential resection margin in rectal cancer?
26031368,2015,10.1016/j.ijrobp.2015.03.038,,"Short- and Long-Term Quality of Life and Bowel Function in Patients With MRI-Defined, High-Risk, Locally Advanced Rectal Cancer Treated With an Intensified Neoadjuvant Strategy in the Randomized Phase 2 EXPERT-C Trial."
20936364,2011,10.1007/s11307-010-0383-0,,Comparison of different SUV-based methods for response prediction to neoadjuvant radiochemotherapy in locally advanced rectal cancer by FDG-PET and MRI.
25780294,2015,10.3748/wjg.v21.i10.2967,PMC4356916,Indeterminate pulmonary nodules in colorectal cancer.
11062753,2000,,,An improved system for quantifying AgNOR and PCNA in canine tumors.
33108881,2020,10.14735/amko2020362,,New trends in neoadjuvant therapy of locally advanced rectal cancer from a surgeons perspective - a commentary.
32192301,2020,10.3760/cma.j.cn.441530-20200224-00077,,[Interpretation of consensus on the watch and wait strategy in rectal cancer patients after neoadjuvant treatment (2020)].
29184696,2017,10.21037/jgo.2017.07.06,PMC5674246,Adaptive radiation dose escalation in rectal adenocarcinoma: a review.
27070083,2016,10.18632/oncotarget.7979,PMC5053642,Pretreatment magnetic resonance imaging of regional lymph nodes with carcinoembryonic antigen in prediction of synchronous distant metastasis in patients with rectal cancer.
32639566,2020,10.1001/jamanetworkopen.2020.8522,PMC7344384,Association of Image-Guided Navigation With Complete Resection Rate in Patients With Locally Advanced Primary and Recurrent Rectal Cancer: A Nonrandomized Controlled Trial.
30707177,2019,10.1097/CM9.0000000000000095,PMC6595714,Artificial intelligence system of faster region-based convolutional neural network surpassing senior radiologists in evaluation of metastatic lymph nodes of rectal cancer.
27888592,2016,,,Problems in Diagnosis and Treatment of Retrorectal Tumors: Our Experience in 50 Patients.
30219659,2018,10.1016/j.ijscr.2018.08.027,PMC6139995,Coloseminal vesicle fistula after low anterior resection: Report of a case and review of the literature.
12772518,2003,,,Practical issues in adjuvant therapy for rectal cancer.
32763060,2020,10.1016/j.acra.2020.06.037,,Utilization of Pelvic MRI for Nodal Staging in Rectal Cancer Staging.
30718566,2019,10.1038/s41598-018-35912-4,PMC6361940,Diffuse splenic FDG uptake is predictive of clinical outcomes in patients with rectal cancer.
34926566,2021,10.3389/fsurg.2021.752009,PMC8674929,Comparison of Clinical Efficacy and Safety Between da Vinci Robotic and Laparoscopic Intersphincteric Resection for Low Rectal Cancer: A Meta-Analysis.
21847638,2012,10.1007/s00261-011-9789-7,,Colorectal cancer: prognostic role of 18F-FDG-PET/CT.
18941094,2008,10.2214/AJR.08.1298,,MRI for detection of extramural vascular invasion in rectal cancer.
26264590,2015,10.1186/s13014-015-0479-4,PMC4554367,Long-term effects of neoadjuvant chemoradiotherapy followed by sphincter-preserving resection on anal sphincter function in relation to quality of life among locally advanced rectal cancer patients: a cross-sectional analysis.
33941817,2021,10.1038/s41598-021-88831-2,PMC8093213,Preoperative prediction of perineural invasion with multi-modality radiomics in rectal cancer.
28240361,2017,10.1002/bjs.10490,PMC5391264,Local tumour progression after percutaneous ablation of colorectal liver metastases according to RAS mutation status.
26361614,2015,10.3393/ac.2015.31.4.131,PMC4564664,Assessment by Using a Water-Soluble Contrast Enema Study of Radiologic Leakage in Lower Rectal Cancer Patients With Sphincter-Saving Surgery.
26550194,2015,,PMC4612879,Survival implications of pretreatment pelvic CT in rectal cancer patients after neoadjuvant chemoradiotherapy and surgery.
19623508,2009,10.1055/s-0028-1109569,,Dual energy virtual CT colonoscopy with dual source computed tomography: initial experience.
32848330,2020,10.3748/wjg.v26.i29.4218,PMC7422545,Watch and wait approach in rectal cancer: Current controversies and future directions.
28150022,2017,10.1007/s00280-017-3243-7,,"Efficacy and safety of neoadjuvant chemotherapy with oxaliplatin, 5-fluorouracil, and levofolinate for T3 or T4 stage II/III rectal cancer: the FACT trial."
29523989,2018,10.1007/s00384-018-2986-x,,Purse-string closure technique reduces the incidence of incisional hernias following the reversal of temporary ileostomy.
31807525,2019,10.21037/atm.2019.09.127,PMC6861767,Preoperative assessment of lymph node metastasis in clinically node-negative rectal cancer patients based on a nomogram consisting of five clinical factors.
14759986,2004,10.1093/jnci/djh026,,Impact of preoperative staging and chemoradiation versus postoperative chemoradiation on outcome in patients with rectal cancer: a decision analysis.
28489784,2017,10.1097/MD.0000000000006866,PMC5428618,Rectal cancer: Short-term reproducibility of intravoxel incoherent motion parameters in 3.0T magnetic resonance imaging.
30894376,2019,10.1158/0008-5472.CAN-18-3682,,Susceptibility Perturbation MRI Maps Tumor Infiltration into Mesorectal Lymph Nodes.
27050598,2016,10.1097/DCR.0000000000000568,,Persistent Asymptomatic Anastomotic Leakage After Laparoscopic Sphincter-Saving Surgery for Rectal Cancer: Can Diverting Stoma Be Reversed Safely at 6 Months?
31059768,2019,10.1016/j.mri.2019.05.003,PMC7709818,Machine learning for prediction of chemoradiation therapy response in rectal cancer using pre-treatment and mid-radiation multi-parametric MRI.
33120239,2020,10.1016/j.ejrad.2020.109345,,Correlation of the tumour-stroma ratio with diffusion weighted MRI in rectal cancer.
30442202,2018,10.1186/s40644-018-0177-1,PMC6238345,Diffusion-weighted imaging of rectal cancer on repeatability and cancer characterization: an effect of b-value distribution study.
26350395,2016,10.1007/s10029-015-1419-9,,Retrospective observational study on the incidence of incisional hernias after reversal of a temporary diverting ileostomy following rectal carcinoma resection with follow-up CT scans.
20464746,2010,10.1002/14651858.CD006878.pub2,PMC12721704,Covering ileo- or colostomy in anterior resection for rectal carcinoma.
31570183,2020,10.1016/j.asjsur.2019.09.001,,Diagnostic value of computed tomography (CT) and positron emission tomography (PET) for paraaortic lymph node metastasis from left-sided colon and rectal cancer.
19020255,2008,10.2214/AJR.08.1004,,A systematic approach to the interpretation of preoperative staging MRI for rectal cancer.
25830035,2015,10.3978/j.issn.2078-6891.2014.111,PMC4311094,Factors influencing response to neoadjuvant chemoradiation and outcomes in rectal cancer patients: tertiary Indian cancer hospital experience.
22087309,2011,10.1371/journal.pone.0027402,PMC3210168,Lymphangiogenesis in regional lymph nodes is an independent prognostic marker in rectal cancer patients after neoadjuvant treatment.
26870163,2016,10.3892/ol.2015.3827,PMC4727119,CT pelvimetry and clinicopathological parameters in evaluation of the technical difficulties in performing open rectal surgery for mid-low rectal cancer.
17338096,2007,,,"[Recommendations for clinical practice: use of TEP-FDG in cancer of the esophagus, stomach, colon and rectum, anal canal, large intestine, pancreas and bile ducts, liver and endocrine tumors (digestive system)]."
15458146,2002,,,Integration of intraoperative radiotherapy (IORT) dose distribution into the postoperative CT-based external beam radiotherapy (EBRT) treatment planing.
17623232,2007,10.1007/s00268-007-9154-8,,Economics and the laparoscopic surgery learning curve: comparison with open surgery for rectosigmoid cancer.
20512493,2010,10.1007/s00268-010-0637-7,,Pelvic exenteration for advanced and recurrent malignancy.
32655115,2020,10.11405/nisshoshi.117.552,,[Imaging of rectal cancer].
20729116,2010,10.1016/j.canrad.2010.06.005,,"[""Dose-painting"": myth or reality?]."
27505108,2016,10.1097/DCR.0000000000000655,,Semiquantitative Volumetry by Sequential PET/CT May Improve Prediction of Complete Response to Neoadjuvant Chemoradiation in Patients With Distal Rectal Cancer.
34132075,2021,10.3348/kjr.2020.1403,PMC8390818,How to Combine Diffusion-Weighted and T2-Weighted Imaging for MRI Assessment of Pathologic Complete Response to Neoadjuvant Chemoradiotherapy in Patients with Rectal Cancer?
32386109,2020,10.1111/1754-9485.13044,,CT-based radiomic features to predict pathological response in rectal cancer: A retrospective cohort study.
34289546,2021,10.3760/cma.j.issn.441530-20210131-00046,,[Comparison on efficacy between fascia-oriented versus vascular-oriented lateral lymph node dissection in patients with rectal cancer].
26956581,2016,10.1007/s00384-016-2544-3,,Clinical and oncologic outcomes of totally robotic total mesorectal excision for rectal cancer: initial results in a center for minimally invasive surgery.
30194195,2018,10.21873/anticanres.12870,,Image-guided Interstitial Brachytherapy in the Management of Metastasized Anal Squamous Cell Carcinoma.
18795673,2008,,,A short course of preoperative radiotherapy improves prognosis of operable rectal carcinoma: a case control study.
16436831,2006,10.1148/radiol.2382050853,,A 45-second CT perfusion protocol for rectal cancers may not be adequate to infer vascular permeability--surface area products.
30008472,2018,10.1038/s41395-018-0180-y,PMC6768608,Rectal Cancer in 2018: A Primer for the Gastroenterologist.
32387305,2020,10.1016/j.clcc.2020.04.002,,The Effects of Neoadjuvant Treatment on the Tumor Microenvironment in Rectal Cancer: Implications for Immune Activation and Therapy Response.
18922649,2009,10.1016/j.ijrobp.2008.06.1944,,Radiation changes do not interfere with postchemoradiation restaging of patients with rectal cancer by FDG PET/CT before curative surgical therapy.
24307571,2014,10.1002/jmri.24387,,Dynamic contrast-enhanced MRI to evaluate the therapeutic response to neoadjuvant chemoradiation therapy in locally advanced rectal cancer.
24852859,2014,10.1177/030089161410000207,,Tumor volume reduction assessed by planning computed tomography in patients with rectal cancer during preoperative chemoradiation: impact of residual tumor volume on the prediction of pathologic tumor regression.
25333479,2014,10.1097/RCT.0000000000000170,,Local magnetic resonance imaging staging of rectal adenocarcinoma.
32053808,2020,10.1088/1361-6560/ab7633,,MR to CT synthesis with multicenter data in the pelvic area using a conditional generative adversarial network.
30594404,2019,10.1016/j.ejso.2018.12.011,,"FDG-avid presacral soft tissue mass in previously treated rectal cancer: Diagnostic outcome and additional value of MRI, including diffusion-weighted imaging."
25027742,2014,10.4149/neo_2014_055,,"Up front hepatectomy for metastatic rectal carcinoma - reversed, liver first approach. Early experience with 15 patients."
17551744,2007,10.1007/s00384-007-0316-9,,The blind colonic J-pouch: an original technique to reduce the surgical risk in the treatment of extra-peritoneal rectal cancer.
26359071,2015,,,[Retrospective analysis of 856 cases with stage 0 to III rectal cancer underwent curative surgery combined modality therapy].
22161766,2012,10.1002/mc.21849,,"Association of the miR-146aC>G, 149C>T, 196a2C>T, and 499A>G polymorphisms with colorectal cancer in the Korean population."
12827681,2003,10.1002/jso.10261,,Randomised clinical trial of adjuvant postoperative RT vs. sequential postoperative RT plus 5-FU and levamisole in patients with stage II-III resectable rectal cancer: a final report.
33858644,2021,10.1053/j.ro.2020.07.009,,MRI Evaluation of Rectal Cancer Following Preoperative Chemoradiotherapy.
19595040,2009,,,[Study on the tumor infiltration in mesorectum of rectal cancer by spiral computed tomography and histopathology].
32487684,2020,10.1136/ijgc-2020-001363,,Radiologic Assessment of Groin Lymph Nodes in Pelvic Malignancies.
25500963,2015,10.1007/s00330-014-3527-9,,MRI-detected extramural vascular invasion is an independent prognostic factor for synchronous metastasis in patients with rectal cancer.
27460227,2016,10.1007/s00104-016-0238-6,,"[Robotic technology for colorectal surgery : Procedures, current applications, and future innovative challenges - German version]."
25239441,2014,10.1016/j.ejso.2014.07.030,,"Anal cancer: ESMO-ESSO-ESTRO clinical practice guidelines for diagnosis, treatment and follow-up."
31789117,2020,10.1177/1553350619890720,,A Decalogue to Avoid Routine Ileostomy in Selected Patients With Border Line Risk to Develop Anastomotic Leakage After Minimally Invasive Low-Anterior Resection: A Pilot Study.
22004599,2011,10.1186/1748-717X-6-138,PMC3214185,Clinical application of CT-guided (125)I seed interstitial implantation for local recurrent rectal carcinoma.
16690432,2006,10.1016/j.ijrobp.2005.12.027,,"MRI identified prognostic features of tumors in distal sigmoid, rectosigmoid, and upper rectum: treatment with radiotherapy and chemotherapy."
35070064,2021,10.4240/wjgs.v13.i12.1567,PMC8727185,Mucinous adenocarcinoma: A unique clinicopathological subtype in colorectal cancer.
15149992,2004,10.2214/ajr.182.6.1821469,,Preoperative MRI of rectal cancer with and without rectal water filling: an intraindividual comparison.
19303243,2009,10.1016/j.ejso.2009.02.011,,Anastomotic leakage as a risk factor for the long-term outcome after curative resection of colon cancer.
